zone,commissionerate,division,range,hsn4,chapter2,taxable_y1,taxable_y2,taxable_y3,share_original,yoy_change,mean_3yr,sd_3yr,cv_volatility,cagr_3yr,share_y3_computed
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8483,84,198813354.3700001,244999960.65,675790537.6599998,0.00105038855,1.758329,373201284.2266666,214792136.52571547,0.5755396500598852,0.8436703733075379,0.0010503885507258713
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8443,84,513071632.4200001,607610207.84,660473090.0999999,0.00102658047,0.087001,593718310.12,60972868.54683484,0.10269662819479367,0.13458898299169886,0.0010265804761128727
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3208,32,608219606.96,713510487.3700001,656437867.3299997,0.00102030848,-0.079988,659389320.5533333,43035455.78144746,0.06526562448013841,0.03888291665928745,0.0010203084856645998
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8302,83,526772334.1800001,534849381.5900001,659726006.5500001,0.00102541927,0.233479,573782574.1066667,60860577.60062307,0.10606905881618676,0.11910367837766489,0.001025419276061045
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6001,60,1557465427.45,2049175002.15,2293948141.23,0.00356550843,0.119449,1966862856.9433334,306249532.0927918,0.15570456832395968,0.2136196241397732,0.0035655084367564194
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3214,32,595271453.8299997,694961922.05,638133779.2900001,0.00099185824,-0.081771,642789051.7233332,40831368.94229023,0.06352219104046705,0.0353765843671201,0.0009918582434116268
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8516,85,652782144.7499999,605842012.92,610927380.3600001,0.00094957104,0.008393,623183846.01,21031875.91453606,0.03374907107941718,-0.032589801585003464,0.0009495710429404503
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3209,32,539141508.1200001,585340151.8800001,605963038.4800001,0.00094185491,0.035232,576814899.4933335,27937897.51222492,0.048434770906169725,0.06016065551581673,0.0009418549125982046
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8501,85,270684568.45,504818101.8000001,593746821.9399999,0.00092286711,0.176159,456416497.3966667,136257945.06283987,0.29853860638262497,0.4810472026962649,0.000922867114942387
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7321,73,442659220.6300001,612521921.89,578707764.45,0.00089949174,-0.055204,544629635.6566668,73413547.64336644,0.13479535970320602,0.14339133619885858,0.0008994917450298362
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3822,38,647743193.85,787991379.69,883815129.8000001,0.00137372342,0.121605,773183234.4466667,96943112.56249194,0.1253818089212318,0.16809801727294427,0.0013737234269582009
